personid,year_week,experiment_time,treatment,phonecalls
37812,201118,1,0,NA
17160,201118,1,0,0.448
18494,201118,1,0,NA
39490,201118,1,0,NA
42632,201118,1,0,0.349
39466,201118,1,0,0.425
24146,201118,1,0,NA
27704,201118,1,0,0.344
37798,201118,1,0,0.334
40336,201118,1,0,0.439
19470,201118,1,0,0.353
12306,201118,1,0,NA
6362,201118,1,0,NA
6278,201118,1,0,0.537
39144,201118,1,0,0.493
43500,201118,1,0,NA
38074,201118,1,0,NA
4448,201118,1,0,NA
12896,201118,1,0,NA
43570,201118,1,0,0.306
13710,201118,1,0,NA
43258,201118,1,0,0.405
26906,201118,1,0,NA
37828,201118,1,0,NA
39458,201118,1,0,0.395
26634,201118,1,0,0.41
44282,201118,1,0,0.349
25056,201118,1,0,NA
44256,201118,1,0,0.636
33278,201118,1,0,0.428
35822,201118,1,0,0.106
29248,201118,1,0,NA
38862,201118,1,0,0.411
7720,201118,1,0,0.403
40162,201118,1,0,0.374
13980,201118,1,0,0.472
7076,201118,1,0,NA
30002,201118,1,0,NA
32320,201118,1,0,0.563
29996,201118,1,0,NA
11348,201118,1,0,NA
40456,201118,1,0,0.444
21604,201118,1,0,NA
42146,201118,1,0,NA
8522,201118,1,0,NA
36314,201118,1,0,0.539
33128,201118,1,0,0.578
38046,201118,1,0,NA
39164,201118,1,0,0.488
21648,201118,1,0,NA
31888,201118,1,0,0.471
36288,201118,1,0,0.34
42140,201118,1,0,NA
28224,201118,1,0,0.4
40008,201118,1,0,0.357
39502,201118,1,0,NA
8834,201118,1,0,0.569
33354,201118,1,0,0.454
17812,201118,1,0,NA
31136,201118,1,0,0.257
29024,201118,1,0,NA
9710,201118,1,0,NA
23228,201118,1,1,0.275
38070,201118,1,1,NA
15294,201118,1,1,NA
16514,201118,1,1,0.449
33350,201118,1,1,0.216
5614,201118,1,1,NA
14528,201118,1,1,0.461
23772,201118,1,1,0.582
28226,201118,1,1,NA
32590,201118,1,1,NA
37784,201118,1,1,NA
35344,201118,1,1,0.333
11868,201118,1,1,NA
16596,201118,1,1,0.465
39530,201118,1,1,NA
39096,201118,1,1,0.398
12974,201118,1,1,0.583
38580,201118,1,1,0.463
17752,201118,1,1,NA
36908,201118,1,1,0.399
43270,201118,1,1,NA
18112,201118,1,1,NA
19482,201118,1,1,NA
37840,201118,1,1,NA
38290,201118,1,1,0.534
40490,201118,1,1,0.349
43534,201118,1,1,0.454
31796,201118,1,1,NA
37296,201118,1,1,NA
26618,201118,1,1,NA
42628,201118,1,1,0.456
43278,201118,1,1,NA
39548,201118,1,1,NA
38566,201118,1,1,0.478
10356,201118,1,1,0.465
10794,201118,1,1,NA
40320,201118,1,1,NA
40328,201118,1,1,0.523
39634,201118,1,1,NA
8854,201118,1,1,0.712
40192,201118,1,1,0.354
22284,201118,1,1,0.56
25700,201118,1,1,NA
21710,201118,1,1,NA
40472,201118,1,1,0.417
23136,201118,1,1,0.437
31292,201118,1,1,0.409
40444,201118,1,1,NA
39512,201118,1,1,NA
5018,201118,1,1,NA
39942,201118,1,1,0.154
44266,201118,1,1,0.189
41286,201118,1,1,0.373
39990,201118,1,1,0.418
38028,201118,1,1,NA
45238,201118,1,1,NA
37294,201118,1,1,0.504
43286,201118,1,1,NA
40322,201118,1,1,0.45
44408,201118,1,1,0.538
40316,201118,1,1,0.512
25532,201118,1,1,NA
23622,201118,1,1,NA
42592,201118,1,1,0.348
4942,201118,1,1,NA
14678,201118,1,1,NA
29216,201118,1,1,NA
17722,201118,1,1,NA
38042,201118,1,1,NA
42108,201118,1,1,0.458
30014,201118,1,1,0.482
21654,201118,1,1,0.57
30972,201118,1,1,NA
29032,201118,1,1,NA
7488,201118,1,1,NA
38878,201118,1,1,0.544
31936,201118,1,1,0.373
25520,201118,1,1,0.355
25628,201118,1,1,NA
13530,201118,1,1,NA
14532,201118,1,1,NA
26934,201118,1,1,0.424
25638,201118,1,1,0.433
38040,201118,1,1,NA
28492,201118,1,1,NA
38038,201118,1,1,0.386
10226,201118,1,1,NA
37804,201118,1,1,NA
43264,201118,1,1,0.262
31230,201118,1,1,NA
38018,201118,1,1,NA
28470,201118,1,1,NA
24142,201118,1,1,NA
14522,201118,1,1,0.369
36306,201118,1,1,NA
36032,201118,1,1,0.355
38898,201118,1,1,0.522
26328,201118,1,1,0.239
4122,201118,1,1,0.564
30308,201118,1,1,NA
41318,201118,1,1,NA
30006,201118,1,1,NA
25940,201118,1,1,NA
25962,201118,1,1,0.422
3906,201118,1,1,NA
14048,201118,1,1,0.453
39164,201119,1,0,0.389
29996,201119,1,0,NA
14382,201119,1,0,NA
42632,201119,1,0,0.494
28224,201119,1,0,0.486
24146,201119,1,0,NA
27704,201119,1,0,0.235
23742,201119,1,0,NA
29172,201119,1,0,0.532
13980,201119,1,0,0.516
19470,201119,1,0,0.556
25056,201119,1,0,NA
23126,201119,1,0,NA
21648,201119,1,0,NA
25864,201119,1,0,0.561
7720,201119,1,0,0.007
29248,201119,1,0,NA
37798,201119,1,0,0.355
12306,201119,1,0,NA
8834,201119,1,0,0.645
45254,201119,1,0,0.226
32320,201119,1,0,0.459
40456,201119,1,0,0.501
17160,201119,1,0,0.391
39466,201119,1,0,0.349
26634,201119,1,0,0.347
40334,201119,1,0,NA
18494,201119,1,0,NA
11390,201119,1,0,NA
38046,201119,1,0,NA
39490,201119,1,0,NA
39458,201119,1,0,0.286
37828,201119,1,0,NA
39144,201119,1,0,0.527
30002,201119,1,0,NA
33128,201119,1,0,0.496
35408,201119,1,0,NA
37812,201119,1,0,NA
42152,201119,1,0,0.422
44282,201119,1,0,0.11
15444,201119,1,0,0.129
33354,201119,1,0,0.47
12896,201119,1,0,NA
31136,201119,1,0,0.531
42634,201119,1,0,0.401
45442,201119,1,0,0.356
38074,201119,1,0,NA
44256,201119,1,0,0.484
39502,201119,1,0,NA
38862,201119,1,0,0.363
44800,201119,1,0,0.369
43258,201119,1,0,0.361
8522,201119,1,0,NA
37292,201119,1,0,0.559
35822,201119,1,0,0.301
42140,201119,1,0,NA
13710,201119,1,0,NA
26906,201119,1,0,NA
6364,201119,1,0,NA
36288,201119,1,0,0.354
7068,201119,1,0,NA
17812,201119,1,0,NA
22022,201119,1,0,NA
14384,201119,1,0,NA
29024,201119,1,0,NA
4448,201119,1,0,NA
14374,201119,1,0,NA
6278,201119,1,0,0.003
16424,201119,1,0,0.326
40336,201119,1,0,0.096
17172,201119,1,0,NA
11348,201119,1,0,NA
36314,201119,1,0,0.568
9710,201119,1,0,NA
42146,201119,1,0,NA
28190,201119,1,0,0.257
43570,201119,1,0,0.348
31888,201119,1,0,0.559
40008,201119,1,0,0.512
39748,201119,1,0,NA
33278,201119,1,0,0.284
40162,201119,1,0,0.345
21604,201119,1,0,NA
7076,201119,1,0,NA
40328,201119,1,1,0.443
38038,201119,1,1,0.401
23136,201119,1,1,0.426
16596,201119,1,1,0.573
21710,201119,1,1,NA
31796,201119,1,1,NA
24142,201119,1,1,NA
22284,201119,1,1,0.449
25638,201119,1,1,0.368
18112,201119,1,1,NA
38878,201119,1,1,0.473
10356,201119,1,1,0.444
26934,201119,1,1,0.607
30006,201119,1,1,NA
42628,201119,1,1,0.459
40490,201119,1,1,0.417
17722,201119,1,1,NA
17752,201119,1,1,NA
21654,201119,1,1,0.548
38040,201119,1,1,NA
26328,201119,1,1,0.203
39548,201119,1,1,NA
40322,201119,1,1,0.436
37804,201119,1,1,NA
32590,201119,1,1,NA
39096,201119,1,1,0.497
30972,201119,1,1,NA
38712,201119,1,1,0.306
29216,201119,1,1,NA
39530,201119,1,1,NA
37296,201119,1,1,NA
39942,201119,1,1,0.387
3906,201119,1,1,NA
42624,201119,1,1,0.245
40320,201119,1,1,NA
43278,201119,1,1,NA
38580,201119,1,1,0.442
40472,201119,1,1,NA
38566,201119,1,1,0.56
37840,201119,1,1,NA
30014,201119,1,1,0.506
13530,201119,1,1,NA
39512,201119,1,1,NA
43286,201119,1,1,NA
43926,201119,1,1,0.398
42592,201119,1,1,0.375
15294,201119,1,1,NA
23228,201119,1,1,0.391
41286,201119,1,1,0.262
28492,201119,1,1,NA
43270,201119,1,1,NA
24608,201119,1,1,0.45
26618,201119,1,1,NA
16514,201119,1,1,0.511
25532,201119,1,1,NA
44784,201119,1,1,0.391
39634,201119,1,1,0.452
19482,201119,1,1,NA
36032,201119,1,1,0.31
38290,201119,1,1,0.43
36306,201119,1,1,NA
42108,201119,1,1,0.502
31292,201119,1,1,0.584
38898,201119,1,1,0.51
25700,201119,1,1,NA
24324,201119,1,1,0.004
12974,201119,1,1,0.612
25628,201119,1,1,NA
37784,201119,1,1,NA
31230,201119,1,1,NA
7488,201119,1,1,NA
14528,201119,1,1,0.496
40444,201119,1,1,NA
14678,201119,1,1,NA
43534,201119,1,1,0.436
44782,201119,1,1,0.547
23772,201119,1,1,0.53
28470,201119,1,1,NA
5018,201119,1,1,NA
25520,201119,1,1,0.333
30308,201119,1,1,NA
36908,201119,1,1,0.397
37294,201119,1,1,0.579
39990,201119,1,1,0.388
44408,201119,1,1,0.459
10794,201119,1,1,NA
23622,201119,1,1,NA
11868,201119,1,1,NA
40316,201119,1,1,0.438
28226,201119,1,1,NA
45238,201119,1,1,NA
25962,201119,1,1,0.457
4942,201119,1,1,NA
25940,201119,1,1,NA
38018,201119,1,1,NA
8854,201119,1,1,0.777
10226,201119,1,1,NA
40164,201119,1,1,NA
29032,201119,1,1,NA
14522,201119,1,1,0.371
31936,201119,1,1,0.523
38042,201119,1,1,NA
41318,201119,1,1,NA
38070,201119,1,1,NA
4122,201119,1,1,0.65
14048,201119,1,1,0.525
40192,201119,1,1,0.465
35344,201119,1,1,0.484
38028,201119,1,1,NA
29248,201120,1,0,NA
13980,201120,1,0,0.538
43258,201120,1,0,0.384
9710,201120,1,0,NA
28224,201120,1,0,0.548
32320,201120,1,0,0.394
26634,201120,1,0,0.569
18494,201120,1,0,NA
38862,201120,1,0,0.419
6364,201120,1,0,NA
12896,201120,1,0,NA
45442,201120,1,0,0.349
13710,201120,1,0,NA
37828,201120,1,0,NA
39490,201120,1,0,NA
31136,201120,1,0,0.372
36288,201120,1,0,0.305
22022,201120,1,0,NA
14382,201120,1,0,NA
39164,201120,1,0,0.417
39502,201120,1,0,NA
29996,201120,1,0,NA
37798,201120,1,0,0.49
30002,201120,1,0,NA
12306,201120,1,0,NA
37812,201120,1,0,NA
39466,201120,1,0,0.424
25864,201120,1,0,0.554
43570,201120,1,0,0.31
40008,201120,1,0,0.715
44282,201120,1,0,0.469
6362,201120,1,0,NA
33278,201120,1,0,0.407
35408,201120,1,0,NA
42632,201120,1,0,0.481
44256,201120,1,0,NA
29024,201120,1,0,NA
7076,201120,1,0,NA
42146,201120,1,0,NA
8834,201120,1,0,0.695
11390,201120,1,0,NA
11348,201120,1,0,NA
27704,201120,1,0,NA
39748,201120,1,0,NA
40456,201120,1,0,0.587
6278,201120,1,0,0.629
38074,201120,1,0,NA
26906,201120,1,0,NA
19470,201120,1,0,0.545
42152,201120,1,0,0.398
37292,201120,1,0,0.516
38046,201120,1,0,NA
23742,201120,1,0,NA
7720,201120,1,0,0.462
17812,201120,1,0,NA
33354,201120,1,0,0.32
31888,201120,1,0,0.501
39458,201120,1,0,0.334
17160,201120,1,0,0.577
25056,201120,1,0,NA
42140,201120,1,0,NA
14384,201120,1,0,NA
44800,201120,1,0,0.485
21604,201120,1,0,NA
28190,201120,1,0,NA
21648,201120,1,0,NA
17172,201120,1,0,NA
40162,201120,1,0,0.472
7068,201120,1,0,NA
40334,201120,1,0,NA
39144,201120,1,0,0.433
29172,201120,1,0,0.44
24146,201120,1,0,NA
35822,201120,1,0,0.25
4448,201120,1,0,NA
23126,201120,1,0,NA
8522,201120,1,0,NA
15444,201120,1,0,0.536
36314,201120,1,0,0.566
14374,201120,1,0,NA
10356,201120,1,1,0.63
4122,201120,1,1,0.646
15294,201120,1,1,NA
14522,201120,1,1,0.34
10794,201120,1,1,NA
29808,201120,1,1,NA
28492,201120,1,1,NA
37296,201120,1,1,NA
13530,201120,1,1,NA
16514,201120,1,1,0.355
14532,201120,1,1,NA
29032,201120,1,1,NA
5614,201120,1,1,NA
25700,201120,1,1,NA
8854,201120,1,1,0.656
40328,201120,1,1,0.427
38028,201120,1,1,NA
19482,201120,1,1,NA
39634,201120,1,1,0.623
25520,201120,1,1,0.075
25962,201120,1,1,0.3
36306,201120,1,1,NA
43278,201120,1,1,NA
39990,201120,1,1,0.481
23228,201120,1,1,0.662
40322,201120,1,1,0.347
40192,201120,1,1,0.393
40316,201120,1,1,0.442
44784,201120,1,1,0.373
40320,201120,1,1,NA
31936,201120,1,1,0.46
43270,201120,1,1,NA
35344,201120,1,1,0.374
43286,201120,1,1,NA
40472,201120,1,1,0.633
38042,201120,1,1,NA
31292,201120,1,1,0.515
43534,201120,1,1,0.46
44266,201120,1,1,0.294
11868,201120,1,1,NA
38040,201120,1,1,NA
31230,201120,1,1,NA
23136,201120,1,1,0.287
38712,201120,1,1,0.417
12974,201120,1,1,0.607
29216,201120,1,1,NA
37840,201120,1,1,NA
14678,201120,1,1,NA
30006,201120,1,1,NA
42628,201120,1,1,0.5
3906,201120,1,1,NA
40490,201120,1,1,0.374
28470,201120,1,1,NA
43926,201120,1,1,0.34
38018,201120,1,1,NA
25940,201120,1,1,NA
26328,201120,1,1,0.245
21654,201120,1,1,0.664
14528,201120,1,1,0.632
39942,201120,1,1,0.191
24608,201120,1,1,0.384
16596,201120,1,1,0.357
30972,201120,1,1,NA
17752,201120,1,1,NA
37784,201120,1,1,NA
23772,201120,1,1,0.532
42624,201120,1,1,0.412
44782,201120,1,1,0.504
25532,201120,1,1,NA
37294,201120,1,1,0.619
42592,201120,1,1,0.507
40444,201120,1,1,NA
39548,201120,1,1,NA
44408,201120,1,1,0.523
26934,201120,1,1,0.665
38580,201120,1,1,0.741
38070,201120,1,1,NA
26618,201120,1,1,NA
10226,201120,1,1,NA
14048,201120,1,1,0.422
25628,201120,1,1,NA
18112,201120,1,1,NA
39530,201120,1,1,NA
5018,201120,1,1,NA
17722,201120,1,1,NA
21710,201120,1,1,NA
24142,201120,1,1,NA
7488,201120,1,1,NA
38898,201120,1,1,0.5
30308,201120,1,1,NA
39512,201120,1,1,NA
39096,201120,1,1,0.646
42108,201120,1,1,0.467
36032,201120,1,1,0.338
37804,201120,1,1,NA
38878,201120,1,1,0.583
28226,201120,1,1,NA
25638,201120,1,1,0.472
38566,201120,1,1,0.696
30014,201120,1,1,0.475
32590,201120,1,1,NA
41286,201120,1,1,0.393
23622,201120,1,1,NA
45238,201120,1,1,NA
22284,201120,1,1,0.081
38038,201120,1,1,0.36
43264,201120,1,1,0.397
38290,201120,1,1,0.489
31796,201120,1,1,NA
37798,201121,1,0,0.309
17812,201121,1,0,NA
8834,201121,1,0,0.751
6364,201121,1,0,NA
35822,201121,1,0,0.281
39502,201121,1,0,NA
22022,201121,1,0,NA
24146,201121,1,0,NA
4448,201121,1,0,NA
39748,201121,1,0,NA
17160,201121,1,0,0.384
28190,201121,1,0,0.073
11348,201121,1,0,NA
23742,201121,1,0,NA
43570,201121,1,0,0.279
38862,201121,1,0,0.19
29248,201121,1,0,NA
29996,201121,1,0,NA
31888,201121,1,0,0.447
33278,201121,1,0,0.439
40456,201121,1,0,0.46
12306,201121,1,0,NA
35408,201121,1,0,NA
39458,201121,1,0,0.378
40334,201121,1,0,NA
12896,201121,1,0,NA
43258,201121,1,0,0.358
14382,201121,1,0,NA
37828,201121,1,0,NA
30002,201121,1,0,NA
44282,201121,1,0,0.467
14384,201121,1,0,NA
33354,201121,1,0,0.36
13710,201121,1,0,NA
16424,201121,1,0,0.019
31136,201121,1,0,0.26
19470,201121,1,0,0.566
32320,201121,1,0,0.489
17172,201121,1,0,NA
23126,201121,1,0,NA
7076,201121,1,0,NA
14374,201121,1,0,NA
37292,201121,1,0,0.433
36288,201121,1,0,0.372
39144,201121,1,0,0.356
44800,201121,1,0,NA
7720,201121,1,0,0.304
33128,201121,1,0,0.609
29024,201121,1,0,NA
38046,201121,1,0,NA
42152,201121,1,0,0.478
25864,201121,1,0,0.638
40336,201121,1,0,0.138
21604,201121,1,0,NA
18494,201121,1,0,NA
26634,201121,1,0,0.267
11390,201121,1,0,NA
37812,201121,1,0,NA
15444,201121,1,0,0.394
21648,201121,1,0,NA
27704,201121,1,0,0.315
38074,201121,1,0,NA
39164,201121,1,0,0.45
29172,201121,1,0,0.448
36314,201121,1,0,0.383
6362,201121,1,0,NA
42632,201121,1,0,0.492
8522,201121,1,0,NA
13980,201121,1,0,NA
43500,201121,1,0,NA
25056,201121,1,0,NA
39466,201121,1,0,0.336
39490,201121,1,0,NA
40162,201121,1,0,0.48
28224,201121,1,0,0.442
9710,201121,1,0,NA
45254,201121,1,0,0.299
7068,201121,1,0,NA
42146,201121,1,0,NA
26906,201121,1,0,NA
40008,201121,1,0,0.421
42634,201121,1,0,0.378
45442,201121,1,0,0.327
6278,201121,1,0,0.45
42140,201121,1,0,NA
38040,201121,1,1,NA
28226,201121,1,1,NA
25520,201121,1,1,0.319
10226,201121,1,1,NA
13530,201121,1,1,NA
17722,201121,1,1,NA
38712,201121,1,1,0.515
12974,201121,1,1,0.595
24608,201121,1,1,0.374
43534,201121,1,1,0.451
37296,201121,1,1,NA
26328,201121,1,1,0.297
25940,201121,1,1,NA
42592,201121,1,1,0.511
38038,201121,1,1,0.301
43926,201121,1,1,0.245
42628,201121,1,1,0.498
25532,201121,1,1,NA
40164,201121,1,1,NA
23622,201121,1,1,NA
5614,201121,1,1,NA
25700,201121,1,1,NA
41818,201121,1,1,NA
40192,201121,1,1,0.331
14678,201121,1,1,NA
40328,201121,1,1,0.456
38070,201121,1,1,NA
39634,201121,1,1,0.6
39512,201121,1,1,NA
31796,201121,1,1,NA
40322,201121,1,1,0.438
38898,201121,1,1,0.339
23228,201121,1,1,0.45
15294,201121,1,1,NA
40490,201121,1,1,0.596
31292,201121,1,1,0.581
44782,201121,1,1,0.45
40472,201121,1,1,0.548
39096,201121,1,1,0.693
38042,201121,1,1,NA
39530,201121,1,1,NA
44784,201121,1,1,0.336
25628,201121,1,1,NA
14528,201121,1,1,0.464
21710,201121,1,1,NA
14522,201121,1,1,0.373
23136,201121,1,1,0.235
36908,201121,1,1,0.424
43270,201121,1,1,NA
45238,201121,1,1,NA
39990,201121,1,1,0.36
23772,201121,1,1,0.015
44266,201121,1,1,0.311
40316,201121,1,1,0.427
31230,201121,1,1,NA
42624,201121,1,1,0.461
30006,201121,1,1,NA
41286,201121,1,1,0.506
4942,201121,1,1,NA
28470,201121,1,1,NA
21654,201121,1,1,0.613
37804,201121,1,1,NA
38028,201121,1,1,NA
36032,201121,1,1,0.333
30308,201121,1,1,NA
42108,201121,1,1,0.372
8854,201121,1,1,0.676
16596,201121,1,1,0.428
44408,201121,1,1,0.379
38566,201121,1,1,0.565
10356,201121,1,1,0.438
11868,201121,1,1,NA
16514,201121,1,1,0.442
10794,201121,1,1,NA
39942,201121,1,1,0.317
38878,201121,1,1,0.389
26934,201121,1,1,NA
25962,201121,1,1,0.453
40444,201121,1,1,NA
31936,201121,1,1,0.463
39548,201121,1,1,NA
26618,201121,1,1,NA
24142,201121,1,1,NA
37840,201121,1,1,NA
38290,201121,1,1,0.508
38018,201121,1,1,NA
43264,201121,1,1,0.284
14532,201121,1,1,NA
37784,201121,1,1,NA
25638,201121,1,1,0.266
35344,201121,1,1,0.493
4122,201121,1,1,0.673
3906,201121,1,1,NA
40320,201121,1,1,NA
19482,201121,1,1,NA
30014,201121,1,1,0.488
5018,201121,1,1,NA
29032,201121,1,1,NA
28492,201121,1,1,NA
32590,201121,1,1,NA
29216,201121,1,1,NA
36306,201121,1,1,NA
38580,201121,1,1,0.759
43278,201121,1,1,NA
22284,201121,1,1,0.516
37294,201121,1,1,0.473
43286,201121,1,1,NA
14048,201121,1,1,0.437
33350,201121,1,1,0.389
30972,201121,1,1,NA
18112,201121,1,1,NA
14374,201122,1,0,NA
18494,201122,1,0,NA
28224,201122,1,0,0.446
11390,201122,1,0,NA
39458,201122,1,0,0.465
7720,201122,1,0,0.331
27704,201122,1,0,0.556
14382,201122,1,0,NA
6364,201122,1,0,NA
8834,201122,1,0,0.584
30002,201122,1,0,NA
37828,201122,1,0,NA
40008,201122,1,0,0.342
12306,201122,1,0,NA
13710,201122,1,0,NA
39748,201122,1,0,NA
40456,201122,1,0,0.5
29996,201122,1,0,NA
39164,201122,1,0,0.36
39466,201122,1,0,0.408
32320,201122,1,0,0.647
39502,201122,1,0,NA
36314,201122,1,0,0.55
15444,201122,1,0,0.372
42152,201122,1,0,0.313
31888,201122,1,0,0.461
37812,201122,1,0,NA
7068,201122,1,0,NA
42634,201122,1,0,0.365
35822,201122,1,0,0.319
22022,201122,1,0,NA
44282,201122,1,0,0.446
25864,201122,1,0,0.417
13980,201122,1,0,0.448
45442,201122,1,0,0.281
24146,201122,1,0,NA
42146,201122,1,0,NA
43258,201122,1,0,0.31
7076,201122,1,0,NA
39490,201122,1,0,NA
38862,201122,1,0,0.399
45254,201122,1,0,0.259
8522,201122,1,0,NA
38046,201122,1,0,NA
29248,201122,1,0,NA
39144,201122,1,0,0.364
33354,201122,1,0,0.458
26634,201122,1,0,0.377
17160,201122,1,0,0.413
11348,201122,1,0,NA
37292,201122,1,0,0.42
6362,201122,1,0,NA
17172,201122,1,0,NA
25258,201122,1,0,NA
42632,201122,1,0,0.492
19470,201122,1,0,0.605
37798,201122,1,0,0.242
21648,201122,1,0,NA
31136,201122,1,0,0.446
43570,201122,1,0,0.289
36288,201122,1,0,0.299
38074,201122,1,0,NA
29172,201122,1,0,0.316
26906,201122,1,0,NA
42140,201122,1,0,NA
33278,201122,1,0,0.487
12896,201122,1,0,NA
28190,201122,1,0,0.444
17812,201122,1,0,NA
29024,201122,1,0,NA
23126,201122,1,0,NA
6278,201122,1,0,0.456
35408,201122,1,0,NA
43500,201122,1,0,NA
33128,201122,1,0,0.457
40162,201122,1,0,0.426
21604,201122,1,0,NA
23742,201122,1,0,NA
14384,201122,1,0,NA
9710,201122,1,0,NA
16424,201122,1,0,0.18
39530,201122,1,1,NA
15294,201122,1,1,NA
38878,201122,1,1,0.584
8854,201122,1,1,0.679
40490,201122,1,1,0.522
28470,201122,1,1,NA
24142,201122,1,1,NA
19482,201122,1,1,NA
36032,201122,1,1,0.338
23136,201122,1,1,0.451
10794,201122,1,1,NA
38042,201122,1,1,NA
29032,201122,1,1,NA
39512,201122,1,1,NA
45238,201122,1,1,NA
39990,201122,1,1,0.212
30972,201122,1,1,NA
36306,201122,1,1,NA
21710,201122,1,1,NA
42108,201122,1,1,0.424
30308,201122,1,1,NA
43270,201122,1,1,NA
40316,201122,1,1,0.432
38566,201122,1,1,0.621
26934,201122,1,1,NA
40472,201122,1,1,0.472
5018,201122,1,1,NA
3906,201122,1,1,NA
31292,201122,1,1,0.45
42624,201122,1,1,0.615
35344,201122,1,1,0.322
42628,201122,1,1,0.365
40164,201122,1,1,NA
38038,201122,1,1,0.271
39942,201122,1,1,0.372
13530,201122,1,1,NA
21654,201122,1,1,0.623
37784,201122,1,1,NA
23228,201122,1,1,0.46
44782,201122,1,1,0.424
38580,201122,1,1,0.886
41818,201122,1,1,NA
33350,201122,1,1,0.367
5614,201122,1,1,NA
41318,201122,1,1,NA
14532,201122,1,1,NA
43278,201122,1,1,NA
18112,201122,1,1,NA
25520,201122,1,1,0.26
42592,201122,1,1,0.208
43926,201122,1,1,0.268
39096,201122,1,1,0.473
30014,201122,1,1,0.453
28492,201122,1,1,NA
25700,201122,1,1,NA
25962,201122,1,1,0.407
25638,201122,1,1,0.518
38070,201122,1,1,NA
24608,201122,1,1,0.349
39548,201122,1,1,NA
37804,201122,1,1,NA
17752,201122,1,1,NA
40322,201122,1,1,0.374
41286,201122,1,1,0.256
39634,201122,1,1,0.415
36908,201122,1,1,0.386
28226,201122,1,1,NA
38712,201122,1,1,0.408
4122,201122,1,1,0.753
7488,201122,1,1,NA
38040,201122,1,1,NA
44266,201122,1,1,0.344
10356,201122,1,1,0.527
12974,201122,1,1,0.595
38898,201122,1,1,0.456
29216,201122,1,1,NA
14528,201122,1,1,0.428
26618,201122,1,1,NA
40328,201122,1,1,0.439
23772,201122,1,1,0.438
30006,201122,1,1,NA
31936,201122,1,1,0.483
43264,201122,1,1,0.374
44784,201122,1,1,0.278
38290,201122,1,1,0.442
14048,201122,1,1,0.505
37840,201122,1,1,NA
31230,201122,1,1,NA
40320,201122,1,1,NA
14678,201122,1,1,NA
38018,201122,1,1,NA
37294,201122,1,1,0.703
37296,201122,1,1,NA
38028,201122,1,1,NA
31796,201122,1,1,NA
40444,201122,1,1,NA
40192,201122,1,1,0.371
25940,201122,1,1,NA
32590,201122,1,1,NA
44408,201122,1,1,0.543
11868,201122,1,1,NA
16514,201122,1,1,0.338
14522,201122,1,1,0.359
43534,201122,1,1,0.444
25628,201122,1,1,NA
26328,201122,1,1,0.213
25532,201122,1,1,NA
22284,201122,1,1,0.611
16596,201122,1,1,0.452
10226,201122,1,1,NA
4942,201122,1,1,NA
43286,201122,1,1,NA
8522,201123,1,0,NA
26634,201123,1,0,0.419
28190,201123,1,0,0.445
40008,201123,1,0,0.451
15444,201123,1,0,0.375
33354,201123,1,0,0.308
18494,201123,1,0,NA
44800,201123,1,0,0.327
23126,201123,1,0,NA
17160,201123,1,0,0.383
21648,201123,1,0,NA
42152,201123,1,0,0.373
7068,201123,1,0,NA
22022,201123,1,0,NA
36288,201123,1,0,0.291
35822,201123,1,0,0.419
37292,201123,1,0,0.342
43258,201123,1,0,0.394
6364,201123,1,0,NA
31888,201123,1,0,0.47
38046,201123,1,0,NA
32320,201123,1,0,0.539
35408,201123,1,0,NA
9710,201123,1,0,NA
39466,201123,1,0,0.275
39144,201123,1,0,0.529
28224,201123,1,0,0.43
40162,201123,1,0,0.357
8834,201123,1,0,0.466
16424,201123,1,0,0.193
21604,201123,1,0,NA
6278,201123,1,0,0.415
44282,201123,1,0,0.287
30002,201123,1,0,NA
11390,201123,1,0,NA
29248,201123,1,0,NA
37798,201123,1,0,0.487
42634,201123,1,0,0.32
12896,201123,1,0,NA
40456,201123,1,0,0.461
4448,201123,1,0,NA
37828,201123,1,0,NA
36314,201123,1,0,0.26
13710,201123,1,0,NA
29996,201123,1,0,NA
25864,201123,1,0,0.515
19470,201123,1,0,0.257
39164,201123,1,0,0.419
38074,201123,1,0,NA
39490,201123,1,0,NA
7720,201123,1,0,0.354
45442,201123,1,0,0.324
42140,201123,1,0,NA
23742,201123,1,0,NA
11348,201123,1,0,NA
38862,201123,1,0,0.273
45254,201123,1,0,0.268
7076,201123,1,0,NA
39748,201123,1,0,NA
12306,201123,1,0,NA
17172,201123,1,0,NA
39458,201123,1,0,0.408
6362,201123,1,0,NA
43500,201123,1,0,NA
39502,201123,1,0,NA
33128,201123,1,0,0.496
43570,201123,1,0,0.314
29172,201123,1,0,0.562
42632,201123,1,0,0.371
24146,201123,1,0,NA
14384,201123,1,0,NA
17812,201123,1,0,NA
42146,201123,1,0,NA
27704,201123,1,0,0.452
13980,201123,1,0,0.562
14382,201123,1,0,NA
33278,201123,1,0,0.379
25258,201123,1,0,NA
31136,201123,1,0,0.416
26906,201123,1,0,NA
14374,201123,1,0,NA
37812,201123,1,0,NA
39530,201123,1,1,NA
38566,201123,1,1,0.572
39942,201123,1,1,0.509
38042,201123,1,1,NA
42592,201123,1,1,0.298
43926,201123,1,1,0.344
40472,201123,1,1,0.444
25700,201123,1,1,NA
16514,201123,1,1,0.403
8854,201123,1,1,0.577
26618,201123,1,1,NA
28492,201123,1,1,NA
38038,201123,1,1,0.381
10794,201123,1,1,NA
