hhidpn,age,height,hhincome,female
203530020,93,1.6764,45.61212464,1
203534020,88,1.651,28.4,1
203536010,92,1.5875,57.72300995,1
203558010,96,1.6002,51.72,1
203568020,88,1.6256,11.412,1
203605020,91,1.8288,6.84,0
203632010,91,1.4986,15.48,1
203644020,89,1.6256,11.148,1
203656010,93,1.2192,9.6,1
203668010,99,1.6891,10.656,1
203669010,99,1.7018,20.243803,1
203677020,90,1.6002,11.808,1
203692020,82,1.651,15.6,1
203695020,69,1.6764,6.48,1
203699010,99,1.7272,8.028,1
203722010,104,1.651,9.6,1
203731020,90,1.6002,10.584,1
203740020,74,1.6764,38.4,1
203768010,93,1.6002,9.92,1
203771020,89,1.7018,10.8,1
203781020,76,1.6764,14.04,0
203788021,71,1.5494,11.16,1
203811020,90,1.524,175.8561769,1
203832010,101,1.6256,19.08,1
203857020,97,1.7272,8.4,1
203858010,95,1.5494,19.352,1
203872020,98,1.778,121.2,0
203879010,92,1.5875,43.4699704,1
203879020,94,1.8288,43.4699704,0
203881020,93,1.6002,15.828,1
203894010,92,1.7272,282.992,0
203898020,88,1.7272,13.2,1
203900020,89,1.5748,22.92666854,1
203906020,87,1.6256,53.84724,1
203908010,98,1.524,1.2,1
203922010,92,1.5748,12.012,1
203945010,95,1.6002,21.2167749,1
203952010,91,1.6002,43.2,1
203978020,88,1.6764,18,1
203990010,90,1.6256,18.6,1
204003010,95,1.5748,27.6,1
204021010,90,1.8034,30,0
204027010,97,1.6256,18,1
204029020,89,1.5621,17.924,1
204050020,96,1.524,24.88743312,1
204086020,94,1.651,21.576,1
204087010,93,1.5748,1.2,1
204089020,92,1.6256,48.6,1
204107010,98,1.6256,16.8,0
204111020,88,1.6764,0,1
204132020,95,1.6002,32.31159875,1
204143010,99,1.4224,32.28,1
204156010,96,1.5748,10.2,1
204158020,69,1.6002,15.301,1
204187010,93,1.778,58.30149356,0
204199010,99,1.6002,117.5415699,0
204199020,94,1.524,117.5415699,1
204205010,95,1.7018,12.24,1
204207020,89,1.6002,35.6,1
204223020,90,1.524,30.005,1
204235020,84,1.4986,24.46108,1
204258020,88,1.524,13.2,1
204261020,88,1.524,10.8,1
204263010,90,1.5494,6,1
204266010,97,1.4986,7.932,1
204267010,91,1.6002,15.70051407,1
204311010,92,1.524,7.896,1
204314020,64,1.2446,8.4,1
204321010,93,1.524,27.75,1
204330020,90,1.524,14.53245415,1
204332010,102,1.524,12.91,1
204334020,82,1.7272,26.4,1
204342020,84,1.7018,31.62,0
204342021,68,1.651,31.62,1
204347010,94,1.7272,22.044,0
204347020,63,1.6002,22.044,1
204359010,100,1.8034,15.6,0
204379010,101,1.5748,15.6,1
204387020,74,1.7145,69.476,1
204393010,92,1.5494,9.92,1
204398020,94,1.5748,53.832,1
204402010,91,1.7526,13.20252,0
204407010,94,1.651,12,1
204413020,91,1.6764,12.744,1
204415020,88,1.524,16.075,1
204445010,91,1.8288,43.7,0
204445020,83,1.6002,43.7,1
204447020,67,1.8034,133.737,1
204466010,102,1.6764,7.08,1
204486020,95,1.651,27.74,1
204509020,87,1.5748,6.024,1
204512020,87,1.651,14.636,1
204533020,92,1.6637,9.948,1
204548020,97,1.7272,129.2399494,1
204589020,88,1.6002,15.36,1
204591010,96,1.5748,16.204,1
204619010,92,1.8034,55.2,0
204621020,89,1.778,49.26364111,1
204623010,91,1.7907,55.78,0
204626020,87,1.6256,21.6,1
204639020,94,1.524,10.8,1
204649020,86,1.5748,14.724,1
204652020,85,1.7399,49.1,1
204658020,86,1.5875,14.148,1
204659010,91,1.524,12.552,1
204674020,72,1.5494,14.556,1
204697010,94,1.7018,25.668,0
204717010,95,1.5748,10.8,1
204721020,87,1.4986,25.86,1
204753020,88,1.651,19.98,0
204755020,94,1.6002,42.8,1
204756020,67,1.6764,34.148,1
204760020,71,1.5748,34.86396629,1
204763020,69,1.7018,15.888,1
204764010,94,1.6002,22.812,1
204793020,91,1.6256,45.6,1
204810010,92,1.7018,80.88436,0
204810020,90,1.5748,80.88436,1
204814020,91,1.6637,26.88,1
204819010,94,1.7018,34.344,0
204823010,92,1.7272,19.44,0
204823020,87,1.778,19.44,1
204841010,90,1.7272,44.86,0
204841020,90,1.7272,44.86,1
204865020,91,1.7272,12,1
204867020,93,1.6129,14.676,1
204869010,91,1.6002,15.48,1
204872020,90,1.524,20.904,1
204873010,92,1.4986,16.816,1
204875020,96,1.7272,26.92,1
204881020,83,1.5621,76.366,1
204890010,92,1.651,18.132,1
204908010,95,1.524,17.25,1
204922010,93,1.5494,15.45937702,1
204922020,92,1.6764,15.45937702,0
204927020,90,1.6002,11.4,1
204928010,92,1.8161,48,0
204928020,79,1.6764,48,1
204936010,91,1.6002,55.152,1
204936020,90,1.8034,55.152,0
204938010,94,1.524,17.47580789,1
204941010,94,1.651,21.69,1
204945010,94,1.6383,56.48,0
204945011,50,1.651,56.48,1
204948020,94,1.651,39.012,1
204950010,92,1.8288,26.13796944,0
204954010,92,1.778,2804.233819,0
204954020,83,1.5748,66.2,1
204956010,91,1.7526,299.9086719,0
204961020,86,1.5367,50.28,1
204969020,89,1.7018,106.0130413,1
204972011,96,1.6764,70.864,1
204980020,65,1.5494,.36,1
204987020,85,1.6002,14.4,1
205001010,90,1.5494,1000.984127,1
205001011,93,1.6256,1000.984127,0
205005021,69,1.6764,151.2,1
205032020,93,1.524,15.564,1
205051020,96,1.4732,31.2,1
205061020,75,1.6256,59.82,1
205094020,91,1.6002,145.5432394,1
205095011,80,1.6383,32.755,1
205100020,87,1.5748,28.272,1
205107010,92,1.524,20.416,0
205109020,81,1.5748,7.223,1
205110021,87,1.4224,61.252,1
205130020,77,1.6002,14.52,1
205144020,88,1.6256,223.4840886,1
205144021,90,1.8034,223.4840886,0
205166010,91,1.4732,18.916,1
205173010,91,1.5748,32.38612,1
205175020,93,1.6002,28.91111229,1
205181010,98,1.6764,132.672,0
205181020,76,1.651,132.672,1
205182010,92,1.6256,13.872,0
205196020,91,1.524,11.944,1
205204020,84,1.6256,16.3,1
205206010,95,1.5748,26.0888,1
205219010,93,1.651,11.28,0
205220010,90,1.4986,17.39315737,1
205229020,77,1.8034,19.02,0
205229021,72,1.6002,19.02,1
205242020,91,1.6764,8.4,0
205246020,93,1.778,76.8,1
205257010,91,1.5748,15.94790035,1
205265020,82,1.524,3.12,1
205268020,84,1.7018,20.02453203,0
205294010,95,1.7018,201.0935122,1
205297020,92,1.5748,22.776,1
205307020,92,1.6256,17.048,1
205309020,80,1.5494,18.252,1
205312010,90,1.651,19.487,1
205317020,78,1.524,0,1
205361010,91,1.5875,45.256,0
205363020,85,1.6383,49.56,1
205371020,85,1.6002,14.00728145,1
205373020,85,1.651,77.545,0
205388010,98,1.6764,4.02,1
205390020,86,1.6002,13.2,1
205398020,90,1.651,42,1
205403010,93,1.6002,19.08,1
205403011,79,1.7399,19.08,0
205414010,91,1.6764,17.88,1
205416010,93,1.7018,28.836,0
205427010,90,1.524,13.356,1
205451010,90,1.4986,33,1
205451020,89,1.8034,33,0
205458010,97,1.5748,19.5,1
205462020,86,1.524,25.589,1
205483020,97,1.5748,25.2,1
205492020,94,1.4224,9.108,1
205496020,76,1.5748,28.8,1
205505010,93,1.4224,13.556,1
205507020,92,1.6256,33.036,0
205509010,96,1.5748,12,1
205512020,79,1.6256,.189,1
205525010,90,1.5748,8.652,1
205532020,87,1.524,31.92,1
205553011,91,1.524,46.37328622,1
205561020,85,1.6256,15.6,1
205564020,91,1.6002,32.14,1
205571020,85,1.5748,15.888,1
205577020,92,1.6764,39.93566301,1
205579010,91,1.7272,77.28,0
205586010,91,1.6764,43.512,0
205586020,87,1.5494,43.512,1
205599020,90,1.6256,115,1
205600010,95,1.5748,51.704,0
205612010,95,1.6256,0,1
205628020,93,1.4986,22.8,1
205635020,89,1.4732,14.24362417,1
205639010,91,1.6002,50.874,1
205645020,87,1.5748,15.18,1
205646010,96,1.6256,13.668,1
205659020,87,1.5748,34.4036,1
205674010,95,1.5748,0,1
205677010,92,1.651,36.93648,1
205679020,67,1.7526,30.756,1
205683010,93,1.7018,27.132,0
205689020,72,1.6002,38.371,1
205689021,65,1.7272,38.371,0
205715020,95,1.651,19.2,1
205720020,74,1.6764,24.336,1
205736020,83,1.6764,32.71,1
205746010,92,1.6764,14.628,1
205778010,92,1.6764,19.344,0
205781010,94,1.8542,52.556,0
205781020,85,1.5748,52.556,1
205798020,98,1.5494,14.988,1
205805020,87,1.6129,23.196,1
205809011,78,1.6002,32.152,1
205814020,93,1.4986,29.88858698,1
205816020,91,1.524,80.5,1
205830020,95,1.6256,25.068,1
205844010,90,1.4732,15.78,1
205865011,86,1.6256,12.016,1
205874020,86,1.5494,32.4,1
205876020,87,1.651,6.26,1
205886010,92,1.5494,21.92062278,1
205948020,89,1.8034,13.61381591,0
205958020,86,1.6002,14.4,1
205963020,89,1.5494,10.164,1
205966011,86,1.5621,12.35,1
205996010,91,1.651,26.066,0
205996020,85,1.7526,26.066,1
206003010,91,1.6002,15.54401504,1
206009010,92,1.5494,9.564,1
206018010,94,1.524,15.52,1
206024020,99,1.7526,58.05,0
206027010,91,1.7272,60.33,0
206027020,88,1.651,60.33,1
206029010,91,1.8796,173.6083127,0
206048020,94,1.6764,42.612,1
206059010,93,1.6256,26.724,1
206067020,89,1.8034,87.323,0
206068010,102,1.4986,27.012,1
206101010,90,1.6764,20.448,0
206106020,91,1.6256,17.10924453,1
206108010,92,1.5748,68.616,1
206110010,90,1.524,101.036,1
206125010,91,1.7526,29.4,0
206149010,90,1.5494,24.9228,1
206151010,94,1.524,19.2,1
206156020,90,1.5875,13.38,1
206157010,98,1.6256,17.46480394,1
206178020,87,1.7526,15.264,0
206185020,88,1.6002,24.32810492,1
206187010,90,1.8161,26.652,0
206187020,89,1.7145,26.652,1
206189010,95,1.4986,8.417,1
206194020,84,1.5494,14.5,1
206204010,91,1.6256,14.188,1
206204020,90,1.7653,14.188,0
206208020,94,1.651,65.584,1
206210010,91,1.7653,26.8,0
206210020,89,1.6764,26.8,1
206214010,92,1.6002,12.649,1
206215010,94,1.6002,13.654,1
206222010,93,1.6002,72.065,1
206234020,83,1.5748,11.857,1
206248020,93,1.524,64.632,1
206254020,98,1.6256,29.432,1
206273010,94,1.4732,28.2,1
206277020,92,1.6002,18.2021515,1
206290010,101,1.6256,14.88227073,1
206302010,92,1.8288,80.81887937,0
206302020,89,1.6002,80.81887937,1
206304010,91,1.5748,7.7,1
206319020,89,1.6256,4.14,1
206324020,91,1.5748,14.46,1
206329011,83,1.6383,11.484,1
206351020,89,1.5748,22.824,1
206365010,91,1.6764,7.56,1
206367020,87,1.6764,12,1
206371020,83,1.651,13.344,1
206420020,96,1.5748,30,1
206456010,91,1.651,7.968,1
206461010,92,1.6002,17.784,1
206468010,94,1.8288,6,0
206478010,93,1.6002,22.13573795,1
206481010,93,1.524,25.2,1
206500020,89,1.6256,98.34,1
206512020,86,1.5748,13.14,1
206514020,85,1.6764,9.72,1
206515010,93,1.6002,7.536,1
206526010,93,1.7018,.456,1
206556020,88,1.524,57.94894096,1
206610020,84,1.5748,14.572,1
206612020,73,1.5494,13.2,1
206622010,95,1.651,41.952,1
206627010,93,1.524,13.528,1
206666010,97,1.4986,11.94,1
206669020,91,1.6764,14.83544,1
206674011,91,1.3208,17.91,1
206684020,96,1.4478,24.00072,1
206688020,90,1.5494,14.532,1
206693011,91,1.6256,17.388,1
206723020,86,1.6256,10.598,1
206726010,90,1.6764,36,1
206740010,92,1.7018,18.21384803,0
206740011,81,1.5748,18.21384803,1
206758020,90,1.4986,8,1
206763020,92,1.7145,13.2,1
206812010,91,1.6256,15.289,1
206813010,94,1.5748,13.308,1
206815011,83,1.6256,22.64,1
206819020,80,1.5748,12.144,1
206834020,90,1.6002,37.732,1
206864010,90,1.7018,24.36,1
206864020,92,1.8288,24.36,0
206880020,84,1.651,18.915,1
206884020,88,1.4478,10.26,1
206886020,90,1.6256,13.2,1
206897020,89,1.5494,33.175,1
206917010,94,1.6002,23.22,1
206942020,88,1.6256,9.264,1
207006011,75,1.7272,10.896,1
207023010,90,1.6256,13.2,1
207034010,95,1.5748,14.95185872,1
207046010,92,1.5748,23.916,1
207073010,92,1.7018,15.59476481,1
207117010,96,1.5494,12.894,1
207121011,90,1.4986,19.276,1
207129020,86,1.651,7.37,1
207134010,94,1.6256,37.008,1
207141020,96,1.6002,28.13799144,1
207152020,88,1.5748,2.064,1
207166010,93,1.651,14.34,1
207177020,93,1.5875,61.328,1
207223011,68,1.7272,60.324,1
207255010,92,1.5748,9.13,1
207261010,93,1.5875,4.548,1
207274020,88,1.6002,2.364,1
207282010,91,1.5367,238.4300414,1
207285020,92,1.6256,10.128,1
207295020,84,1.5748,10.512,1
207335011,92,1.7018,29.46,1
207342010,93,1.5748,9.528,1
207345010,92,1.651,41.78,0
207347020,83,1.6256,33.036,1
207352020,92,1.6002,8.832,1
207371020,89,1.6256,63.432,1
207383010,94,1.7018,15.108,0
207383011,91,1.6256,18.6,1
207389010,100,1.4986,14.4,1
207394020,91,1.6764,57.312,1
207395010,96,1.6764,81,1
207407020,93,1.524,22.656,1
207430021,79,1.5748,20.772,1
207433011,91,1.6891,20.796,0
207438020,94,1.5748,12,1
207439010,91,1.7526,15.12,0
207441020,93,1.5494,11.776,1
207459020,90,1.524,17.796,1
207461020,92,1.6002,12.468,1
207470020,90,1.6764,56.52139712,1
207486010,101,1.5494,27.96024,1
207490020,91,1.6256,21.6,1
207503010,92,1.524,22.176,1
207511020,90,1.7272,15.06,0
207516010,92,1.7145,134.85,0
207524010,90,1.524,9.6,1
207559020,91,1.5748,128.9436142,1
207565021,83,1.6002,55.692,1
207574010,92,1.4732,24,0
207578010,100,1.4732,34.06,1
207581010,92,1.6764,30.744,0
207587020,89,1.7018,8.8,1
207600020,72,1.5748,16.8315145,1
207603020,90,1.6256,22.4,0
207605010,92,1.6002,71.928,1
207609010,93,1.4478,40.6,1
207644020,82,1.5748,14.1,1
207647020,84,1.6256,15.528,1
207650010,90,1.69545,29.052,0
207652020,92,1.8288,33.924,0
207677020,89,1.4986,46.8,1
207685010,93,1.5494,12.42052098,1
207691020,98,1.4986,14.088,1
207701010,102,1.7907,42.576,0
207701020,97,1.5748,13.2,1
207710011,80,1.6002,32.507,1
207728020,88,1.6002,4.548,1
207759020,81,1.524,15.01348699,1
207763010,93,1.651,100.8,1
207768010,91,1.5494,13.2,1
207772020,89,1.524,33.6,1
207794020,80,1.7018,19.2,1
207810010,96,1.6002,151.293764,0
207834010,92,1.778,67.784,0
207845011,88,1.5748,20.36,1
207862010,90,1.6764,68.09050176,0
207872010,99,1.6764,19.2,1
207880010,90,1.8288,82.51966253,0
207880020,87,1.6002,82.51966253,1
207899011,83,1.7272,18,1
207901010,95,1.7272,30.6,0
207901020,91,1.6002,30.6,1
207903020,86,1.651,40.62,1
207903021,87,1.8542,40.62,0
207973010,92,1.6256,0,0
207979010,92,1.6256,101.8122091,1
207981010,91,1.7272,8.892,0
207987010,90,1.524,10.764,1
207987011,84,1.6002,3.174,0
208005020,88,1.6256,13.584,1
208007010,90,1.6764,84.148,0
208015010,93,1.6002,14.16,0
208016020,92,1.5748,13.476,1
208021020,85,1.4986,8.784,1
208204010,91,1.6256,16.2,1
208224020,89,1.651,14.4,0
208233010,88,1.6002,81.82457997,1
208279020,90,1.524,12.05483397,1
208289020,79,1.7272,16.02424,1
208328020,87,1.651,35.028,1
208328021,92,1.7272,35.028,0
208345020,88,1.524,17.5,1
208351020,85,1.7272,9.168,1
208371020,85,1.651,16.58700168,1
208395010,94,1.8288,35.59329409,0
208401010,92,1.6256,55.2,0
208469010,91,1.5748,9.336,1
208560020,70,1.7018,8.4,1
208571020,89,1.3716,20.35323968,1
208602020,88,1.5494,6,1
208660010,93,1.651,11.196,1
208663020,84,1.524,12.072,1
208666020,88,1.6256,21.848,1
208732020,82,1.6129,13.92,1
208756020,83,1.4986,57.3075388,1
208756021,86,1.7272,57.3075388,0
208773020,86,1.651,31.136,1
208788010,93,1.6256,19.926,1
208798010,94,1.8288,13.8,0
208806020,92,1.5875,10.571,1
208827020,93,1.524,11.748,1
208867020,79,1.7272,69.67523733,0
208867021,74,1.5748,58.66,1
208867022,47,1.6256,69.67523733,1
208868020,91,1.6002,27.6,1
208881020,93,1.524,30.036,1
208896010,91,1.3462,11.388,0
208896011,49,1.5494,11.388,1
208898020,94,1.524,23.484,1
210003010,85,1.5748,10.2,1
210012010,86,1.5113,56.6304,1
210013020,86,1.4986,24,1
210019010,84,1.8796,26.16,0
210020010,88,1.6764,11.868,1
210026020,83,1.8542,57.8,0
210031010,86,1.5748,54.884,1
210035010,86,1.6764,20.436,0
210035020,85,1.5494,20.436,1
210057010,89,1.651,39.6,0
210060010,84,1.524,9.6,1
210072020,85,1.3462,12.036,1
210073011,90,1.5748,3.168,1
210074010,89,2.032,6.408,0
210076010,84,1.7272,17.376,0
210076020,50,1.6256,22.968,1
210076021,64,1.778,22.968,0
210080010,85,1.6256,34.536,0
210082011,58,1.6002,0,1
210086010,85,1.778,25.4,0
210089010,83,1.5748,28.8,1
210089020,86,1.8034,28.8,0
210095010,86,1.7526,12.36850905,0
210097020,84,1.7272,29.8,0
210098020,85,1.5748,32.052,1
210106010,88,1.5748,15.5,1
210107010,84,1.6764,28.62593787,0
210108010,89,1.6764,54.596,0
210112010,86,1.6256,22.476,1
210112020,87,1.7272,22.476,0
210130020,86,1.778,4.536,0
210148010,84,1.6256,12.372,1
210153010,88,1.7018,93,0
210164010,86,1.5875,10.764,1
210180010,84,1.6002,25.2,1
210183020,87,1.6256,19.908,1
210186010,83,1.6002,17.28,1
210221010,89,1.7272,13.07310085,0
210226010,83,1.5748,73.64,1
210243010,85,1.7653,16.56,1
210251010,84,1.7018,63.9,0
210253010,84,1.6002,22.5551467,1
210255010,90,1.7272,47.63176,0
210260010,84,1.524,12.768,1
210263010,86,1.5494,13.58436,1
210271010,87,1.651,22.39256556,1
210280010,84,1.524,47.719,1
210281010,87,1.651,602.0038989,1
210284010,86,1.8542,38.132,0
210286010,88,1.524,11.25,1
210289010,88,1.5748,1.559,1
210292010,84,1.8288,25.99542958,0
210292020,53,1.778,4.501,1
210298010,87,1.6002,13.96759753,1
210300010,89,1.6256,17.786,1
210314010,89,1.6764,124.3937258,1
210314020,86,1.8161,124.3937258,0
210315010,90,1.6256,19.968,0
210316010,85,1.8034,582.7267232,0
210320010,89,1.6256,48.392,0
210320020,83,1.5748,48.392,1
210322010,83,1.524,31.03420749,1
210326010,83,1.7018,62.35323814,0
210333010,87,1.7145,70.044,0
210333020,87,1.6764,70.044,1
210334010,83,1.6637,48.0012,1
210334020,85,1.7018,48.0012,0
210349010,86,1.8288,32.4,0
210349020,83,1.6764,32.4,1
210350010,84,1.6002,62.59237938,1
210375020,87,1.5748,17.89173371,1
210381010,85,1.6002,7.2,1
210382010,87,1.5494,15.348,1
210386020,85,1.8796,15.254,0
210391010,87,1.9431,221.9102962,0
210409010,85,1.4732,29.64,1
210409020,87,1.8161,29.64,0
210410010,83,1.6002,15.6,0
210414010,83,1.8542,61.4,0
210421010,83,1.6256,37.168,1
210425010,84,1.6129,20.83912992,1
210429010,86,1.8542,15.096,0
210429011,81,1.7272,15.096,1
210443020,85,1.6002,36.916,1
210445010,86,1.5748,90.298,1
210446010,84,1.651,12,1
210447020,79,1.4732,43.908,1
210454010,83,1.4986,26.212,1
210455010,89,1.7526,60.61686603,0
210455020,88,1.4986,60.61686603,1
210468020,85,1.6764,35.16,0
210472010,88,1.5494,16.728,1
210476020,87,1.7272,79.84,0
210488020,83,1.6002,27.3,1
210493010,87,1.7018,42.048,1
210494010,88,1.6764,55.4,1
210508010,88,1.7145,96,0
210508020,87,1.6256,96,1
210510020,86,1.5748,145.8,1
210518010,85,1.7018,17.928,1
210521010,85,1.5875,21.603,1
210526010,86,1.5621,38.136,1
210529010,87,1.7018,33.35182496,0
210529020,84,1.4097,33.35182496,1
210532010,90,1.7272,37,1
210538010,87,1.6002,81.70091414,1
210540010,84,1.4732,21.9,1
210548010,86,1.6002,20.4,1
210554010,85,1.778,88.304,0
210554020,85,1.5748,88.304,1
210555010,83,1.5748,240,1
210555020,85,1.778,240,0
210562020,88,1.6764,7.968,1
210575020,88,1.5748,12.48,1
210576010,84,1.651,13.97974509,1
210578010,85,1.651,62.81540977,1
210585010,83,1.651,19.1,0
210585011,76,1.5748,0,1
210591010,86,1.6764,30.24417716,1
210598010,83,1.5494,14.916,1
210601011,75,1.524,51.70558762,1
210606011,87,1.6002,3.192,1
210623010,83,1.651,77.32646907,0
210624020,85,1.651,7.26,1
210637010,85,1.5748,13.1843189,1
210651010,85,1.8034,14.976,0
210651020,86,1.6002,14.976,1
210653010,86,1.5748,26.769,1
210654010,84,1.7272,18.144,0
210659010,90,1.8034,70,0
210659020,89,1.524,70,1
210661010,85,1.6256,62.48670585,1
210661020,83,1.6256,62.48670585,0
210679010,84,1.524,8.976,1
210680010,88,1.651,38.4,0
210685010,89,1.778,20.4,0
210685020,89,1.5748,20.4,1
210690010,86,1.7907,37.60196235,0
210690020,88,1.5748,37.60196235,1
210725020,83,1.6891,20.928,1
210731020,89,1.7272,24.9887485,1
210738010,90,1.6256,16.884,1
210740010,84,1.8034,63.06324,0
210740020,83,1.7018,63.06324,1
210741010,85,1.8669,34.8,0
210742010,85,1.6764,27.89083243,1
210742020,89,1.7526,27.89083243,0
210748020,83,1.6002,15.684,1
210760010,84,1.6002,28.104,1
210775020,84,1.5748,57.132,1
210776010,88,1.524,18.95,1
210780010,84,1.7526,125.259,0
210791010,89,1.6764,35.84,1
210791020,88,1.7526,35.84,0
210800010,84,1.6002,15.768,1
210802010,87,1.7018,14.532,1
210805010,83,1.8796,77.23719021,0
210812010,89,1.5748,29.424,1
210814010,83,1.6256,13.2024,1
210816010,88,1.524,144.22,1
210816020,87,1.8542,144.22,0
210819020,86,1.8923,109.1453104,0
210828010,85,1.6764,16.0448,1
210835010,87,1.6764,74.6,1
210835020,84,1.8796,74.6,0
210842010,87,1.651,12.624,1
210843020,85,1.5748,6.9,1
210844010,84,1.5494,47.8,1
210846010,83,1.7272,26.8036,0
210852010,89,1.651,39.272,1
210861010,89,1.6256,13.716,0
210864020,89,1.6891,17.80702277,1
210867010,87,1.4478,6.48,1
210868020,83,1.4224,34.064,1
210871010,87,1.7526,48.12,0
210871020,84,1.6637,48.12,1
210904010,90,1.7272,25.24,0
210905010,86,1.6002,12.156,1
210906020,83,1.6256,31.832,1
210913010,86,1.8161,30.17,0
210914020,60,1.5748,20.31,1
210918010,84,1.524,15.24,1
210921010,84,1.5494,19.8,1
210921020,87,1.5367,19.8,0
210938010,86,1.8542,114.0352005,0
210939010,89,1.524,27.36,1
210949010,84,1.5748,50.696,1
210949020,83,1.7399,50.696,0
210960010,88,1.524,14.942,1
210961010,84,1.7526,8.4,1
210972020,89,1.8542,66.4,0
210974010,84,1.6129,253.7160598,1
210974011,87,1.7272,253.7160598,0
210976020,87,1.651,94.34,1
210977020,86,1.6764,47.241,0
210980010,90,1.4732,19.008,1
210981010,86,1.4986,56.8,1
210997010,89,1.5748,10.636,1
211000010,83,1.524,45.828,1
211003010,84,1.6002,12.36,1
211004020,85,1.6764,18,1
211005010,86,1.6383,25.01193531,1
211009010,86,1.5748,9.6,1
211013010,86,1.6256,29.17207999,1
211014020,86,1.7272,57.564,1
211019020,85,1.6002,14.304,1
211025020,85,1.524,69.84,1
211032010,87,1.7272,19.2,0
211036010,84,1.524,10.668,1
211038010,85,1.5748,12,1
211040010,83,1.5494,29.616,1
211047020,83,1.524,41.40276,1
211050010,86,1.778,24.432,0
211050020,84,1.524,0,1
211051020,85,1.6129,9.54,1
211066020,85,1.651,12.096,0
211071020,84,1.6002,19.304,1
211073020,85,1.5748,19.2,1
211074020,85,1.5748,18,1
211086010,83,1.778,40.164,0
211087020,83,1.7272,14.4,0
211090010,85,1.651,21.858,1
211091010,85,1.6256,27.44036,1
211092010,88,1.8542,49.512,0
211092020,83,1.651,49.512,1
211098020,83,1.4986,23.4,1
211102010,84,1.524,20.4,1
211115010,90,1.778,35.952,0
211117020,84,1.7018,28.86,1
211120010,89,1.524,23.844,1
211128010,86,1.6002,19.884,1
211129020,86,1.5748,25.295,1
211137010,84,1.651,23.04250744,1
211144010,87,1.6256,33.33547092,1
211145010,83,1.6256,17.076,1
211157010,86,1.4986,67.992,1
211157020,87,1.778,67.992,0
211159020,83,1.5367,104.3875912,1
211168010,85,1.5748,14.43,1
211173020,57,1.7018,12.204,1
211182020,85,1.5875,54.84,1
211184010,89,1.6129,25.2,1
211185010,89,1.778,19.24,0
211190010,88,1.524,12.18,1
211193010,87,1.651,27.19512,0
211193020,84,1.4986,27.19512,1
211194020,85,1.778,23.436,0
211195010,85,1.6256,32.3064,1
211198020,89,1.8288,14.908,0
211206010,85,1.6256,42.948,1
211207010,85,1.6891,13.22,1
211211020,89,1.5748,20.412,1
211212010,86,1.8288,18.6,1
