bd_Start_time,prob,bd_FC_Before_Start,station_number,daily_sum,station_name
2016-03-22,0,-9,17126,0,MARREE AERO
2016-03-23,0,15,17126,0,MARREE AERO
2016-03-24,0,39,17126,0,MARREE AERO
2016-03-25,0,63,17126,0,MARREE AERO
2016-03-26,0,87,17126,0,MARREE AERO
2016-03-27,1,111,17126,0,MARREE AERO
2016-03-28,0,135,17126,1,MARREE AERO
2016-03-29,0,159,17126,0,MARREE AERO
2016-03-21,39,-33,32040,0,TOWNSVILLE AERO
2016-03-22,62,-9,32040,1,TOWNSVILLE AERO
2016-03-23,38,15,32040,1,TOWNSVILLE AERO
2016-03-24,42,39,32040,0,TOWNSVILLE AERO
2016-03-25,19,63,32040,0,TOWNSVILLE AERO
2016-03-26,8,87,32040,0,TOWNSVILLE AERO
2016-03-27,9,111,32040,0,TOWNSVILLE AERO
2016-03-28,9,135,32040,0,TOWNSVILLE AERO
2016-03-29,11,159,32040,0,TOWNSVILLE AERO
2016-03-22,30,-33,14015,1,DARWIN AIRPORT
2016-03-23,29,-9,14015,0,DARWIN AIRPORT
2016-03-24,31,15,14015,1,DARWIN AIRPORT
2016-03-25,35,39,14015,0,DARWIN AIRPORT
2016-03-26,60,63,14015,1,DARWIN AIRPORT
2016-03-27,47,87,14015,0,DARWIN AIRPORT
2016-03-28,35,111,14015,0,DARWIN AIRPORT
2016-03-29,29,135,14015,0,DARWIN AIRPORT
2016-03-30,33,159,14015,0,DARWIN AIRPORT
2016-03-22,0,-33,17126,0,MARREE AERO
2016-03-23,0,-9,17126,0,MARREE AERO
2016-03-24,0,15,17126,0,MARREE AERO
2016-03-25,0,39,17126,0,MARREE AERO
2016-03-26,0,63,17126,0,MARREE AERO
2016-03-27,0,87,17126,0,MARREE AERO
2016-03-28,0,111,17126,1,MARREE AERO
2016-03-29,0,135,17126,0,MARREE AERO
2016-03-30,1,159,17126,0,MARREE AERO
2016-03-22,62,-33,32040,1,TOWNSVILLE AERO
2016-03-23,44,-9,32040,1,TOWNSVILLE AERO
2016-03-24,44,15,32040,0,TOWNSVILLE AERO
2016-03-25,21,39,32040,0,TOWNSVILLE AERO
2016-03-26,9,63,32040,0,TOWNSVILLE AERO
2016-03-27,10,87,32040,0,TOWNSVILLE AERO
2016-03-28,10,111,32040,0,TOWNSVILLE AERO
2016-03-29,12,135,32040,0,TOWNSVILLE AERO
2016-03-30,14,159,32040,0,TOWNSVILLE AERO
2016-03-23,0,-33,17126,0,MARREE AERO
2016-03-24,0,-9,17126,0,MARREE AERO
2016-03-25,0,15,17126,0,MARREE AERO
2016-03-26,2,39,17126,0,MARREE AERO
2016-03-27,2,63,17126,0,MARREE AERO
2016-03-28,3,87,17126,1,MARREE AERO
2016-03-29,0,111,17126,0,MARREE AERO
2016-03-30,0,135,17126,0,MARREE AERO
2016-03-31,0,159,17126,0,MARREE AERO
2016-03-23,44,-33,32040,1,TOWNSVILLE AERO
2016-03-24,43,-9,32040,0,TOWNSVILLE AERO
2016-03-25,18,15,32040,0,TOWNSVILLE AERO
2016-03-26,10,39,32040,0,TOWNSVILLE AERO
2016-03-27,14,63,32040,0,TOWNSVILLE AERO
2016-03-28,10,87,32040,0,TOWNSVILLE AERO
2016-03-29,12,111,32040,0,TOWNSVILLE AERO
2016-03-30,17,135,32040,0,TOWNSVILLE AERO
2016-03-31,22,159,32040,0,TOWNSVILLE AERO
2016-03-24,22,-33,14015,1,DARWIN AIRPORT
2016-03-25,28,-9,14015,0,DARWIN AIRPORT
2016-03-26,61,15,14015,1,DARWIN AIRPORT
2016-03-27,52,39,14015,0,DARWIN AIRPORT
2016-03-28,43,63,14015,0,DARWIN AIRPORT
2016-03-29,42,87,14015,0,DARWIN AIRPORT
2016-03-30,47,111,14015,0,DARWIN AIRPORT
2016-03-31,47,135,14015,1,DARWIN AIRPORT
2016-04-01,41,159,14015,0,DARWIN AIRPORT
2016-03-24,0,-33,17126,0,MARREE AERO
2016-03-25,0,-9,17126,0,MARREE AERO
2016-03-26,1,15,17126,0,MARREE AERO
2016-03-27,0,39,17126,0,MARREE AERO
2016-03-28,1,63,17126,1,MARREE AERO
2016-03-29,0,87,17126,0,MARREE AERO
2016-03-30,0,111,17126,0,MARREE AERO
2016-03-31,0,135,17126,0,MARREE AERO
2016-04-01,1,159,17126,0,MARREE AERO
2016-03-24,43,-33,32040,0,TOWNSVILLE AERO
2016-03-25,23,-9,32040,0,TOWNSVILLE AERO
2016-03-26,9,15,32040,0,TOWNSVILLE AERO
2016-03-27,15,39,32040,0,TOWNSVILLE AERO
2016-03-28,21,63,32040,0,TOWNSVILLE AERO
2016-03-29,30,87,32040,0,TOWNSVILLE AERO
2016-03-30,28,111,32040,0,TOWNSVILLE AERO
2016-03-31,28,135,32040,0,TOWNSVILLE AERO
2016-04-01,14,159,32040,0,TOWNSVILLE AERO
2016-03-25,28,-33,14015,0,DARWIN AIRPORT
2016-03-26,60,-9,14015,1,DARWIN AIRPORT
2016-03-27,47,15,14015,0,DARWIN AIRPORT
2016-03-28,40,39,14015,0,DARWIN AIRPORT
2016-03-29,37,63,14015,0,DARWIN AIRPORT
2016-03-30,44,87,14015,0,DARWIN AIRPORT
2016-03-31,43,111,14015,1,DARWIN AIRPORT
2016-04-01,40,135,14015,0,DARWIN AIRPORT
2016-04-02,26,159,14015,1,DARWIN AIRPORT
2016-03-25,0,-33,17126,0,MARREE AERO
2016-03-26,0,-9,17126,0,MARREE AERO
2016-03-27,1,15,17126,0,MARREE AERO
2016-03-28,15,39,17126,1,MARREE AERO
2016-03-29,2,63,17126,0,MARREE AERO
2016-03-30,0,87,17126,0,MARREE AERO
2016-03-31,1,111,17126,0,MARREE AERO
2016-04-01,1,135,17126,0,MARREE AERO
2016-04-02,3,159,17126,0,MARREE AERO
2016-03-25,18,-33,32040,0,TOWNSVILLE AERO
2016-03-26,10,-9,32040,0,TOWNSVILLE AERO
2016-03-27,3,15,32040,0,TOWNSVILLE AERO
2016-03-28,28,39,32040,0,TOWNSVILLE AERO
2016-03-29,25,63,32040,0,TOWNSVILLE AERO
2016-03-30,18,87,32040,0,TOWNSVILLE AERO
2016-03-31,28,111,32040,0,TOWNSVILLE AERO
2016-04-01,15,135,32040,0,TOWNSVILLE AERO
2016-04-02,1,159,32040,0,TOWNSVILLE AERO
2016-03-26,60,-33,14015,1,DARWIN AIRPORT
2016-03-27,47,-9,14015,0,DARWIN AIRPORT
2016-03-28,33,15,14015,0,DARWIN AIRPORT
2016-03-29,41,39,14015,0,DARWIN AIRPORT
2016-03-30,40,63,14015,0,DARWIN AIRPORT
2016-03-31,38,87,14015,1,DARWIN AIRPORT
2016-04-01,32,111,14015,0,DARWIN AIRPORT
2016-04-02,20,135,14015,1,DARWIN AIRPORT
2016-04-03,9,159,14015,0,DARWIN AIRPORT
2016-03-26,0,-33,17126,0,MARREE AERO
2016-03-27,1,-9,17126,0,MARREE AERO
2016-03-28,23,15,17126,1,MARREE AERO
2016-03-29,16,39,17126,0,MARREE AERO
2016-03-30,0,63,17126,0,MARREE AERO
2016-03-31,0,87,17126,0,MARREE AERO
2016-04-01,0,111,17126,0,MARREE AERO
2016-04-02,0,135,17126,0,MARREE AERO
2016-04-03,0,159,17126,0,MARREE AERO
2016-03-26,10,-33,32040,0,TOWNSVILLE AERO
2016-03-27,5,-9,32040,0,TOWNSVILLE AERO
2016-03-28,9,15,32040,0,TOWNSVILLE AERO
2016-03-29,17,39,32040,0,TOWNSVILLE AERO
2016-03-30,7,63,32040,0,TOWNSVILLE AERO
2016-03-31,24,87,32040,0,TOWNSVILLE AERO
2016-04-01,23,111,32040,0,TOWNSVILLE AERO
2016-04-02,7,135,32040,0,TOWNSVILLE AERO
2016-04-03,30,159,32040,0,TOWNSVILLE AERO
2016-03-27,47,-33,14015,0,DARWIN AIRPORT
2016-03-28,35,-9,14015,0,DARWIN AIRPORT
2016-03-29,35,15,14015,0,DARWIN AIRPORT
2016-03-30,40,39,14015,0,DARWIN AIRPORT
2016-03-31,38,63,14015,1,DARWIN AIRPORT
2016-04-01,32,87,14015,0,DARWIN AIRPORT
2016-04-02,20,111,14015,1,DARWIN AIRPORT
2016-04-03,17,135,14015,0,DARWIN AIRPORT
2016-04-04,14,159,14015,1,DARWIN AIRPORT
2016-03-27,1,-33,17126,0,MARREE AERO
2016-03-28,46,-9,17126,1,MARREE AERO
2016-03-29,15,15,17126,0,MARREE AERO
2016-03-30,0,39,17126,0,MARREE AERO
2016-03-31,0,63,17126,0,MARREE AERO
2016-04-01,1,87,17126,0,MARREE AERO
2016-04-02,0,111,17126,0,MARREE AERO
2016-04-03,0,135,17126,0,MARREE AERO
2016-04-04,0,159,17126,0,MARREE AERO
2016-03-27,5,-33,32040,0,TOWNSVILLE AERO
2016-03-28,26,-9,32040,0,TOWNSVILLE AERO
2016-03-29,23,15,32040,0,TOWNSVILLE AERO
2016-03-30,8,39,32040,0,TOWNSVILLE AERO
2016-03-31,11,63,32040,0,TOWNSVILLE AERO
2016-04-01,18,87,32040,0,TOWNSVILLE AERO
2016-04-02,9,111,32040,0,TOWNSVILLE AERO
2016-04-03,9,135,32040,0,TOWNSVILLE AERO
2016-04-04,16,159,32040,0,TOWNSVILLE AERO
2016-03-28,35,-33,14015,0,DARWIN AIRPORT
2016-03-29,15,-9,14015,0,DARWIN AIRPORT
2016-03-30,35,15,14015,0,DARWIN AIRPORT
2016-03-31,37,39,14015,1,DARWIN AIRPORT
2016-04-01,30,63,14015,0,DARWIN AIRPORT
2016-04-02,22,87,14015,1,DARWIN AIRPORT
2016-04-03,16,111,14015,0,DARWIN AIRPORT
2016-04-04,19,135,14015,1,DARWIN AIRPORT
2016-04-05,26,159,14015,0,DARWIN AIRPORT
2016-03-28,26,-33,32040,0,TOWNSVILLE AERO
2016-03-29,13,-9,32040,0,TOWNSVILLE AERO
2016-03-30,3,15,32040,0,TOWNSVILLE AERO
2016-03-31,14,39,32040,0,TOWNSVILLE AERO
2016-04-01,18,63,32040,0,TOWNSVILLE AERO
2016-04-02,9,87,32040,0,TOWNSVILLE AERO
2016-04-03,9,111,32040,0,TOWNSVILLE AERO
2016-04-04,16,135,32040,0,TOWNSVILLE AERO
2016-04-05,17,159,32040,0,TOWNSVILLE AERO
2016-03-29,15,-33,14015,0,DARWIN AIRPORT
2016-03-30,32,-9,14015,0,DARWIN AIRPORT
2016-03-31,41,15,14015,1,DARWIN AIRPORT
2016-04-01,30,39,14015,0,DARWIN AIRPORT
2016-04-02,22,63,14015,1,DARWIN AIRPORT
2016-04-03,16,87,14015,0,DARWIN AIRPORT
2016-04-04,19,111,14015,1,DARWIN AIRPORT
2016-04-05,19,135,14015,0,DARWIN AIRPORT
2016-04-06,18,159,14015,0,DARWIN AIRPORT
2016-03-29,1,-33,17126,0,MARREE AERO
2016-03-30,0,-9,17126,0,MARREE AERO
2016-03-31,0,15,17126,0,MARREE AERO
2016-04-01,1,39,17126,0,MARREE AERO
2016-04-02,0,63,17126,0,MARREE AERO
2016-04-03,0,87,17126,0,MARREE AERO
2016-04-04,0,111,17126,0,MARREE AERO
2016-04-05,1,135,17126,0,MARREE AERO
2016-04-06,1,159,17126,0,MARREE AERO
2016-03-29,13,-33,32040,0,TOWNSVILLE AERO
2016-03-30,2,-9,32040,0,TOWNSVILLE AERO
2016-03-31,5,15,32040,0,TOWNSVILLE AERO
2016-04-01,20,39,32040,0,TOWNSVILLE AERO
2016-04-02,1,63,32040,0,TOWNSVILLE AERO
2016-04-03,0,87,32040,0,TOWNSVILLE AERO
2016-04-04,16,111,32040,0,TOWNSVILLE AERO
2016-04-05,17,135,32040,0,TOWNSVILLE AERO
2016-04-06,14,159,32040,0,TOWNSVILLE AERO
2016-03-30,32,-33,14015,0,DARWIN AIRPORT
2016-03-31,50,-9,14015,1,DARWIN AIRPORT
2016-04-01,35,15,14015,0,DARWIN AIRPORT
2016-04-02,24,39,14015,1,DARWIN AIRPORT
2016-04-03,19,63,14015,0,DARWIN AIRPORT
2016-04-04,19,87,14015,1,DARWIN AIRPORT
2016-04-05,19,111,14015,0,DARWIN AIRPORT
2016-04-06,21,135,14015,0,DARWIN AIRPORT
2016-04-07,27,159,14015,1,DARWIN AIRPORT
2016-03-30,0,-33,17126,0,MARREE AERO
2016-03-31,0,-9,17126,0,MARREE AERO
2016-04-01,0,15,17126,0,MARREE AERO
2016-04-02,0,39,17126,0,MARREE AERO
2016-04-03,1,63,17126,0,MARREE AERO
2016-04-04,1,87,17126,0,MARREE AERO
2016-04-05,0,111,17126,0,MARREE AERO
2016-04-06,1,135,17126,0,MARREE AERO
2016-04-07,1,159,17126,0,MARREE AERO
2016-03-30,2,-33,32040,0,TOWNSVILLE AERO
2016-03-31,3,-9,32040,0,TOWNSVILLE AERO
2016-04-01,2,15,32040,0,TOWNSVILLE AERO
2016-04-02,9,39,32040,0,TOWNSVILLE AERO
2016-04-03,7,63,32040,0,TOWNSVILLE AERO
2016-04-04,17,87,32040,0,TOWNSVILLE AERO
2016-04-05,23,111,32040,0,TOWNSVILLE AERO
2016-04-06,17,135,32040,0,TOWNSVILLE AERO
2016-04-07,16,159,32040,0,TOWNSVILLE AERO
2016-03-31,50,-33,14015,1,DARWIN AIRPORT
2016-04-01,42,-9,14015,0,DARWIN AIRPORT
2016-04-02,27,15,14015,1,DARWIN AIRPORT
2016-04-03,21,39,14015,0,DARWIN AIRPORT
2016-04-04,21,63,14015,1,DARWIN AIRPORT
2016-04-05,21,87,14015,0,DARWIN AIRPORT
2016-04-06,19,111,14015,0,DARWIN AIRPORT
2016-04-07,22,135,14015,1,DARWIN AIRPORT
2016-04-08,19,159,14015,0,DARWIN AIRPORT
2016-03-31,0,-33,17126,0,MARREE AERO
2016-04-01,0,-9,17126,0,MARREE AERO
2016-04-02,0,15,17126,0,MARREE AERO
2016-04-03,0,39,17126,0,MARREE AERO
2016-04-04,0,63,17126,0,MARREE AERO
2016-04-05,1,87,17126,0,MARREE AERO
2016-04-06,0,111,17126,0,MARREE AERO
2016-04-07,0,135,17126,0,MARREE AERO
2016-04-08,1,159,17126,0,MARREE AERO
2016-03-31,3,-33,32040,0,TOWNSVILLE AERO
2016-04-01,2,-9,32040,0,TOWNSVILLE AERO
2016-04-02,14,15,32040,0,TOWNSVILLE AERO
2016-04-03,8,39,32040,0,TOWNSVILLE AERO
2016-04-04,18,63,32040,0,TOWNSVILLE AERO
2016-04-05,31,87,32040,0,TOWNSVILLE AERO
2016-04-06,19,111,32040,0,TOWNSVILLE AERO
2016-04-07,18,135,32040,0,TOWNSVILLE AERO
2016-04-08,9,159,32040,0,TOWNSVILLE AERO
2016-04-01,42,-33,14015,0,DARWIN AIRPORT
2016-04-02,12,-9,14015,1,DARWIN AIRPORT
2016-04-03,19,15,14015,0,DARWIN AIRPORT
2016-04-04,21,39,14015,1,DARWIN AIRPORT
2016-04-05,17,63,14015,0,DARWIN AIRPORT
2016-04-06,19,87,14015,0,DARWIN AIRPORT
2016-04-07,22,111,14015,1,DARWIN AIRPORT
2016-04-08,19,135,14015,0,DARWIN AIRPORT
2016-04-09,20,159,14015,0,DARWIN AIRPORT
2016-04-01,0,-33,17126,0,MARREE AERO
2016-04-02,0,-9,17126,0,MARREE AERO
2016-04-03,0,15,17126,0,MARREE AERO
2016-04-04,0,39,17126,0,MARREE AERO
2016-04-05,1,63,17126,0,MARREE AERO
2016-04-06,1,87,17126,0,MARREE AERO
2016-04-07,2,111,17126,0,MARREE AERO
2016-04-08,0,135,17126,0,MARREE AERO
2016-04-09,0,159,17126,0,MARREE AERO
2016-04-01,2,-33,32040,0,TOWNSVILLE AERO
2016-04-02,12,-9,32040,0,TOWNSVILLE AERO
2016-04-03,2,15,32040,0,TOWNSVILLE AERO
2016-04-04,13,39,32040,0,TOWNSVILLE AERO
2016-04-05,31,63,32040,0,TOWNSVILLE AERO
2016-04-06,11,87,32040,0,TOWNSVILLE AERO
2016-04-07,18,111,32040,0,TOWNSVILLE AERO
2016-04-08,8,135,32040,0,TOWNSVILLE AERO
2016-04-09,14,159,32040,1,TOWNSVILLE AERO
2016-04-02,12,-33,14015,1,DARWIN AIRPORT
2016-04-03,17,-9,14015,0,DARWIN AIRPORT
2016-04-04,20,15,14015,1,DARWIN AIRPORT
2016-04-05,15,39,14015,0,DARWIN AIRPORT
2016-04-06,17,63,14015,0,DARWIN AIRPORT
2016-04-07,20,87,14015,1,DARWIN AIRPORT
2016-04-08,17,111,14015,0,DARWIN AIRPORT
2016-04-09,17,135,14015,0,DARWIN AIRPORT
2016-04-10,13,159,14015,0,DARWIN AIRPORT
2016-04-02,0,-33,17126,0,MARREE AERO
2016-04-03,0,-9,17126,0,MARREE AERO
2016-04-04,0,15,17126,0,MARREE AERO
2016-04-05,0,39,17126,0,MARREE AERO
2016-04-06,2,63,17126,0,MARREE AERO
2016-04-07,8,87,17126,0,MARREE AERO
2016-04-08,0,111,17126,0,MARREE AERO
2016-04-09,0,135,17126,0,MARREE AERO
2016-04-10,2,159,17126,0,MARREE AERO
2016-04-02,12,-33,32040,0,TOWNSVILLE AERO
2016-04-03,5,-9,32040,0,TOWNSVILLE AERO
2016-04-04,7,15,32040,0,TOWNSVILLE AERO
2016-04-05,31,39,32040,0,TOWNSVILLE AERO
2016-04-06,11,63,32040,0,TOWNSVILLE AERO
2016-04-07,29,87,32040,0,TOWNSVILLE AERO
2016-04-08,32,111,32040,0,TOWNSVILLE AERO
2016-04-09,9,135,32040,1,TOWNSVILLE AERO
2016-04-10,3,159,32040,0,TOWNSVILLE AERO
2016-04-03,17,-33,14015,0,DARWIN AIRPORT
2016-04-04,20,-9,14015,1,DARWIN AIRPORT
2016-04-05,14,15,14015,0,DARWIN AIRPORT
2016-04-06,20,39,14015,0,DARWIN AIRPORT
2016-04-07,20,63,14015,1,DARWIN AIRPORT
2016-04-08,18,87,14015,0,DARWIN AIRPORT
2016-04-09,18,111,14015,0,DARWIN AIRPORT
2016-04-10,13,135,14015,0,DARWIN AIRPORT
2016-04-11,15,159,14015,0,DARWIN AIRPORT
2016-04-03,0,-33,17126,0,MARREE AERO
2016-04-04,0,-9,17126,0,MARREE AERO
2016-04-05,0,15,17126,0,MARREE AERO
2016-04-06,0,39,17126,0,MARREE AERO
2016-04-07,2,63,17126,0,MARREE AERO
2016-04-08,1,87,17126,0,MARREE AERO
2016-04-09,1,111,17126,0,MARREE AERO
2016-04-10,0,135,17126,0,MARREE AERO
2016-04-11,1,159,17126,0,MARREE AERO
2016-04-03,5,-33,32040,0,TOWNSVILLE AERO
2016-04-04,6,-9,32040,0,TOWNSVILLE AERO
2016-04-05,2,15,32040,0,TOWNSVILLE AERO
2016-04-06,10,39,32040,0,TOWNSVILLE AERO
2016-04-07,30,63,32040,0,TOWNSVILLE AERO
2016-04-08,30,87,32040,0,TOWNSVILLE AERO
2016-04-09,9,111,32040,1,TOWNSVILLE AERO
2016-04-10,3,135,32040,0,TOWNSVILLE AERO
2016-04-11,24,159,32040,0,TOWNSVILLE AERO
2016-04-04,20,-33,14015,1,DARWIN AIRPORT
2016-04-05,18,-9,14015,0,DARWIN AIRPORT
2016-04-06,16,15,14015,0,DARWIN AIRPORT
2016-04-07,21,39,14015,1,DARWIN AIRPORT
2016-04-08,19,63,14015,0,DARWIN AIRPORT
2016-04-09,19,87,14015,0,DARWIN AIRPORT
2016-04-10,14,111,14015,0,DARWIN AIRPORT
2016-04-11,16,135,14015,0,DARWIN AIRPORT
2016-04-12,10,159,14015,0,DARWIN AIRPORT
2016-04-04,0,-33,17126,0,MARREE AERO
2016-04-05,0,-9,17126,0,MARREE AERO
2016-04-06,1,15,17126,0,MARREE AERO
2016-04-07,0,39,17126,0,MARREE AERO
2016-04-08,2,63,17126,0,MARREE AERO
2016-04-09,1,87,17126,0,MARREE AERO
2016-04-10,0,111,17126,0,MARREE AERO
2016-04-11,1,135,17126,0,MARREE AERO
2016-04-12,1,159,17126,0,MARREE AERO
2016-04-04,6,-33,32040,0,TOWNSVILLE AERO
2016-04-05,2,-9,32040,0,TOWNSVILLE AERO
2016-04-06,4,15,32040,0,TOWNSVILLE AERO
2016-04-07,35,39,32040,0,TOWNSVILLE AERO
2016-04-08,29,63,32040,0,TOWNSVILLE AERO
2016-04-09,22,87,32040,1,TOWNSVILLE AERO
2016-04-10,23,111,32040,0,TOWNSVILLE AERO
2016-04-11,38,135,32040,0,TOWNSVILLE AERO
2016-04-12,25,159,32040,0,TOWNSVILLE AERO
2016-04-05,18,-33,14015,0,DARWIN AIRPORT
2016-04-06,14,-9,14015,0,DARWIN AIRPORT
2016-04-07,19,15,14015,1,DARWIN AIRPORT
2016-04-08,18,39,14015,0,DARWIN AIRPORT
2016-04-09,18,63,14015,0,DARWIN AIRPORT
2016-04-10,11,87,14015,0,DARWIN AIRPORT
2016-04-11,5,111,14015,0,DARWIN AIRPORT
2016-04-12,12,135,14015,0,DARWIN AIRPORT
2016-04-13,15,159,14015,0,DARWIN AIRPORT
2016-04-05,0,-33,17126,0,MARREE AERO
2016-04-06,0,-9,17126,0,MARREE AERO
2016-04-07,0,15,17126,0,MARREE AERO
2016-04-08,2,39,17126,0,MARREE AERO
2016-04-09,1,63,17126,0,MARREE AERO
2016-04-10,0,87,17126,0,MARREE AERO
2016-04-11,0,111,17126,0,MARREE AERO
2016-04-12,1,135,17126,0,MARREE AERO
2016-04-13,1,159,17126,0,MARREE AERO
2016-04-05,2,-33,32040,0,TOWNSVILLE AERO
2016-04-06,18,-9,32040,0,TOWNSVILLE AERO
2016-04-07,35,15,32040,0,TOWNSVILLE AERO
2016-04-08,29,39,32040,0,TOWNSVILLE AERO
2016-04-09,22,63,32040,1,TOWNSVILLE AERO
2016-04-10,23,87,32040,0,TOWNSVILLE AERO
2016-04-11,38,111,32040,0,TOWNSVILLE AERO
2016-04-12,25,135,32040,0,TOWNSVILLE AERO
2016-04-13,21,159,32040,0,TOWNSVILLE AERO
2016-04-06,14,-33,14015,0,DARWIN AIRPORT
2016-04-07,30,-9,14015,1,DARWIN AIRPORT
2016-04-08,27,15,14015,0,DARWIN AIRPORT
2016-04-09,18,39,14015,0,DARWIN AIRPORT
2016-04-10,12,63,14015,0,DARWIN AIRPORT
2016-04-11,5,87,14015,0,DARWIN AIRPORT
2016-04-12,12,111,14015,0,DARWIN AIRPORT
2016-04-13,15,135,14015,0,DARWIN AIRPORT
2016-04-14,19,159,14015,1,DARWIN AIRPORT
2016-04-06,0,-33,17126,0,MARREE AERO
2016-04-07,2,-9,17126,0,MARREE AERO
2016-04-08,5,15,17126,0,MARREE AERO
2016-04-09,0,39,17126,0,MARREE AERO
2016-04-10,1,63,17126,0,MARREE AERO
2016-04-11,1,87,17126,0,MARREE AERO
2016-04-12,1,111,17126,0,MARREE AERO
2016-04-13,0,135,17126,0,MARREE AERO
2016-04-14,1,159,17126,0,MARREE AERO
2016-04-06,18,-33,32040,0,TOWNSVILLE AERO
2016-04-07,39,-9,32040,0,TOWNSVILLE AERO
2016-04-08,20,15,32040,0,TOWNSVILLE AERO
2016-04-09,22,39,32040,1,TOWNSVILLE AERO
2016-04-10,35,63,32040,0,TOWNSVILLE AERO
2016-04-11,35,87,32040,0,TOWNSVILLE AERO
2016-04-12,20,111,32040,0,TOWNSVILLE AERO
2016-04-13,37,135,32040,0,TOWNSVILLE AERO
2016-04-14,40,159,32040,1,TOWNSVILLE AERO
2016-04-07,30,-33,14015,1,DARWIN AIRPORT
2016-04-08,30,-9,14015,0,DARWIN AIRPORT
2016-04-09,23,15,14015,0,DARWIN AIRPORT
2016-04-10,12,39,14015,0,DARWIN AIRPORT
2016-04-11,5,63,14015,0,DARWIN AIRPORT
2016-04-12,8,87,14015,0,DARWIN AIRPORT
2016-04-13,10,111,14015,0,DARWIN AIRPORT
2016-04-14,10,135,14015,1,DARWIN AIRPORT
2016-04-15,9,159,14015,0,DARWIN AIRPORT
2016-04-07,2,-33,17126,0,MARREE AERO
2016-04-08,0,-9,17126,0,MARREE AERO
2016-04-09,0,15,17126,0,MARREE AERO
2016-04-10,1,39,17126,0,MARREE AERO
2016-04-11,1,63,17126,0,MARREE AERO
2016-04-12,1,87,17126,0,MARREE AERO
2016-04-13,1,111,17126,0,MARREE AERO
2016-04-14,2,135,17126,0,MARREE AERO
2016-04-15,4,159,17126,0,MARREE AERO
2016-04-07,39,-33,32040,0,TOWNSVILLE AERO
2016-04-08,13,-9,32040,0,TOWNSVILLE AERO
2016-04-09,25,15,32040,1,TOWNSVILLE AERO
2016-04-10,38,39,32040,0,TOWNSVILLE AERO
2016-04-11,34,63,32040,0,TOWNSVILLE AERO
2016-04-12,30,87,32040,0,TOWNSVILLE AERO
2016-04-13,30,111,32040,0,TOWNSVILLE AERO
2016-04-14,38,135,32040,1,TOWNSVILLE AERO
2016-04-15,43,159,32040,1,TOWNSVILLE AERO
2016-04-08,30,-33,14015,0,DARWIN AIRPORT
2016-04-09,7,-9,14015,0,DARWIN AIRPORT
2016-04-10,22,15,14015,0,DARWIN AIRPORT
2016-04-11,8,39,14015,0,DARWIN AIRPORT
2016-04-12,10,63,14015,0,DARWIN AIRPORT
2016-04-13,12,87,14015,0,DARWIN AIRPORT
2016-04-14,11,111,14015,1,DARWIN AIRPORT
2016-04-15,13,135,14015,0,DARWIN AIRPORT
2016-04-16,12,159,14015,0,DARWIN AIRPORT
2016-04-08,0,-33,17126,0,MARREE AERO
2016-04-09,0,-9,17126,0,MARREE AERO
2016-04-10,0,15,17126,0,MARREE AERO
2016-04-11,0,39,17126,0,MARREE AERO
2016-04-12,0,63,17126,0,MARREE AERO
2016-04-13,0,87,17126,0,MARREE AERO
2016-04-14,2,111,17126,0,MARREE AERO
2016-04-15,1,135,17126,0,MARREE AERO
2016-04-16,3,159,17126,0,MARREE AERO
2016-04-08,13,-33,32040,0,TOWNSVILLE AERO
2016-04-09,28,-9,32040,1,TOWNSVILLE AERO
2016-04-10,46,15,32040,0,TOWNSVILLE AERO
2016-04-11,33,39,32040,0,TOWNSVILLE AERO
2016-04-12,27,63,32040,0,TOWNSVILLE AERO
2016-04-13,28,87,32040,0,TOWNSVILLE AERO
2016-04-14,36,111,32040,1,TOWNSVILLE AERO
2016-04-15,40,135,32040,1,TOWNSVILLE AERO
2016-04-16,33,159,32040,0,TOWNSVILLE AERO
2016-04-09,7,-33,14015,0,DARWIN AIRPORT
2016-04-10,31,-9,14015,0,DARWIN AIRPORT
2016-04-11,7,15,14015,0,DARWIN AIRPORT
2016-04-12,21,39,14015,0,DARWIN AIRPORT
2016-04-13,18,63,14015,0,DARWIN AIRPORT
2016-04-14,11,87,14015,1,DARWIN AIRPORT
2016-04-15,18,111,14015,0,DARWIN AIRPORT
2016-04-16,21,135,14015,0,DARWIN AIRPORT
2016-04-17,16,159,14015,0,DARWIN AIRPORT
2016-04-09,0,-33,17126,0,MARREE AERO
2016-04-10,0,-9,17126,0,MARREE AERO
2016-04-11,0,15,17126,0,MARREE AERO
2016-04-12,0,39,17126,0,MARREE AERO
2016-04-13,0,63,17126,0,MARREE AERO
2016-04-14,0,87,17126,0,MARREE AERO
2016-04-15,1,111,17126,0,MARREE AERO
2016-04-16,5,135,17126,0,MARREE AERO
2016-04-17,0,159,17126,0,MARREE AERO
2016-04-09,28,-33,32040,1,TOWNSVILLE AERO
2016-04-10,45,-9,32040,0,TOWNSVILLE AERO
2016-04-11,26,15,32040,0,TOWNSVILLE AERO
2016-04-12,25,39,32040,0,TOWNSVILLE AERO
2016-04-13,28,63,32040,0,TOWNSVILLE AERO
2016-04-14,36,87,32040,1,TOWNSVILLE AERO
2016-04-15,43,111,32040,1,TOWNSVILLE AERO
2016-04-16,47,135,32040,0,TOWNSVILLE AERO
2016-04-17,38,159,32040,0,TOWNSVILLE AERO
